Stock Name,Basic industry,Index,Sector
KHADIM,Footwear,NA,Consumer Durables
LIBERTSHOE,Footwear,NA,Consumer Durables
METROBRAND,Footwear,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500",Textiles
REDTAPE,Footwear,NIFTY MICROCAP 250,Consumer Durables
RELAXO,Footwear,NA,Consumer Durables
SREEL,Footwear,NA,Consumer Durables
516062,Forest Products,,
PRATIK,Forest Products,,
INDIANACRY,Forest Products,,
531928,Furniture,,
TIRUFOAM,Furniture,,
MILESTONE,Furniture,,
543519,Furniture,,
REMLIFE,Furniture,,
AHLADA,Furniture,NA,Construction
BIRLANU,Furniture,NA,Construction
DURLAX,Furniture,,
EUROPRATIK,Furniture,NA,Construction
HARDWYN,Furniture,NA,Metals & Mining
INM,Furniture,,
LEXUS,Furniture,NA,Construction
MDL,Furniture,,
NAMAN,Furniture,,
OMFURN,Furniture,,
PARIN,Furniture,,
PRITI,Furniture,NA,Consumer Durables
RESPONIND,Furniture,NIFTY MICROCAP 250,Construction
REXPRO,Furniture,,
SAFEENTP,Furniture,,
SFL,Furniture,NIFTY MICROCAP 250,Consumer Durables
STANLEY,Furniture,NA,Textiles
TRANSTEEL,Furniture,,
VIRAT,Garments & Apparels,,
BIZOTIC,Garments & Apparels,,
ARVIND,Garments & Apparels,NIFTY MICROCAP 250,Textiles
BELLACASA,Garments & Apparels,NA,Textiles
CANTABIL,Garments & Apparels,NA,Textiles
DOLLAR,Garments & Apparels,NA,Textiles
FILATFASH,Garments & Apparels,NA,Textiles
GOKEX,Garments & Apparels,NIFTY MICROCAP 250,Textiles
IRISDOREME,Garments & Apparels,NA,Textiles
KARNIKA,Garments & Apparels,,
KITEX,Garments & Apparels,NA,Textiles
KKCL,Garments & Apparels,NA,Textiles
LUXIND,Garments & Apparels,NIFTY MICROCAP 250,Textiles
MONTECARLO,Garments & Apparels,NA,Textiles
PAGEIND,Garments & Apparels,"NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500",Textiles
PGIL,Garments & Apparels,NA,Textiles
PURPLEUTED,Garments & Apparels,,
RUPA,Garments & Apparels,NA,Textiles
SBC,Garments & Apparels,NA,Textiles
SPAL,Garments & Apparels,NA,Textiles
SSDL,Garments & Apparels,NA,Consumer Services
THOMASCOTT,Garments & Apparels,NA,Textiles
VIPCLOTHNG,Garments & Apparels,NA,Textiles
VISHAL,Garments & Apparels,,
ZODIACLOTH,Garments & Apparels,NA,Textiles
GAIL,Gas Transmission/Marketing,"NIFTY NEXT 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY,NIFTY OIL & GAS","Oil, Gas & Consumable fuels"
GSPL,Gas Transmission/Marketing,"NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY ENERGY,NIFTY OIL & GAS","Oil, Gas & Consumable fuels"
INDIFRA,Gas Transmission/Marketing,,
TIMEX,Gems,,
SANSTAR,Gems,NA,FMCG
KHAZANCHI,Gems,,
BLUESTONE,Gems,NA,Consumer Durables
DPABHUSHAN,Gems,NA,Consumer Durables
ETHOSLTD,Gems,NIFTY MICROCAP 250,Consumer Durables
FOCE,Gems,,
GOLDIAM,Gems,NA,Consumer Durables
KALYANKJIL,Gems,"NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY CONSUMER DURABLES",Consumer Durables
KDDL,Gems,NA,Consumer Durables
LGHL,Gems,NA,Consumer Durables
MOTISONS,Gems,NA,Consumer Durables
PCJEWELLER,Gems,NA,Consumer Durables
PNGJL,Gems,NA,Consumer Durables
RADHIKAJWE,Gems,NA,Consumer Durables
RAJESHEXPO,Gems,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY CONSUMER DURABLES",Consumer Durables
RGL,Gems,NA,Consumer Durables
SENCO,Gems,NIFTY MICROCAP 250,Consumer Durables
SHANTIGOLD,Gems,NA,Consumer Durables
SHRINGARMS,Gems,NA,Consumer Durables
SKYGOLD,Gems,NA,Consumer Durables
TBZ,Gems,NA,Consumer Durables
THANGAMAYL,Gems,NA,Consumer Durables
TITAN,Gems,"NIFTY 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY CONSUMER DURABLES",Consumer Durables
VAIBHAVGBL,Gems,NIFTY MICROCAP 250,Consumer Durables
GICRE,General Insurance,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500",Financial Services
GODIGIT,General Insurance,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Financial Services
ICICIGI,General Insurance,"NIFTY NEXT 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY FINANCIAL SERVICES",Financial Services
NIACL,General Insurance,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500",Financial Services
NIVABUPA,General Insurance,NA,Financial Services
STARHEALTH,General Insurance,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500",Financial Services
LAOPALA,Glass - Consumer,NA,Consumer Durables
AGARWAL,Glass - Industrial,,
AGARWALFT,Glass - Industrial,,
AGARWALTUF,Glass - Industrial,,
BORORENEW,Glass - Industrial,NIFTY MICROCAP 250,Capital Goods
BOROSCI,Glass - Industrial,NA,Capital Goods
SEJALLTD,Glass - Industrial,NA,Capital Goods
SUMEETINDS,Granites & Marbles,NA,Textiles
ROYAL,Granites & Marbles,,
MARBLE,Granites & Marbles,,
AROGRANITE,Granites & Marbles,NA,Construction
ESPRIT,Granites & Marbles,,
GSLSU,Granites & Marbles,NA,Construction
MADHAV,Granites & Marbles,NA,Construction
ORIENTALTL,Granites & Marbles,NA,Construction
POKARNA,Granites & Marbles,NA,Construction
526853,Healthcare Research,,
NOVELIX,Healthcare Research,,
538837,Healthcare Research,,
VANTABIO,Healthcare Research,,
ADESHWAR,Healthcare Research,,
INDGN,Healthcare Research,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Healthcare
SUVEN,Healthcare Research,NA,Healthcare
SYNGENE,Healthcare Research,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY MIDSMALL HEALTHCARE",Healthcare
TAKE,Healthcare Research,NA,Healthcare
VIMTALABS,Healthcare Research,NA,Healthcare
ONEGLOBAL,Healthcare Service Provider,,
FAMILYCARE,Healthcare Service Provider,,
523489,Healthcare Service Provider,,
ELITECON,Healthcare Service Provider,,
BPLPHARMA,Healthcare Service Provider,,
526139,Healthcare Service Provider,,
MEDINOV,Healthcare Service Provider,,
CHOKSILA,Healthcare Service Provider,,
BENGALASM,Healthcare Service Provider,,
3BBLACKBIO,Healthcare Service Provider,,
SAMSRITA,Healthcare Service Provider,,
TEJNAKSH,Healthcare Service Provider,,
ASPIRA,Healthcare Service Provider,,
DECCAN,Healthcare Service Provider,,
GIANLIFE,Healthcare Service Provider,,
SANSTAR,Healthcare Service Provider,NA,FMCG
CHANDAN,Healthcare Service Provider,,
KRSNAA,Healthcare Service Provider,NA,Healthcare
LALPATHLAB,Healthcare Service Provider,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY MIDSMALL HEALTHCARE",Healthcare
METROPOLIS,Healthcare Service Provider,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY MIDSMALL HEALTHCARE",Healthcare
NIDAN,Healthcare Service Provider,,
SASTASUNDR,Healthcare Service Provider,NA,Media Entertainment & Publication
SURAKSHA,Healthcare Service Provider,NA,Healthcare
THYROCARE,Healthcare Service Provider,NA,Healthcare
VIJAYA,Healthcare Service Provider,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Healthcare
KPGEL,Heavy Electrical Equipment,,
ABB,Heavy Electrical Equipment,"NIFTY NEXT 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY",Capital Goods
ATLANTAELE,Heavy Electrical Equipment,NA,Capital Goods
AZAD,Heavy Electrical Equipment,NIFTY MICROCAP 250,Metals & Mining
BAJEL,Heavy Electrical Equipment,NA,Capital Goods
BHEL,Heavy Electrical Equipment,"NIFTY NEXT 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY",Capital Goods
CGPOWER,Heavy Electrical Equipment,"NIFTY MIDCAP 50,NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY",Capital Goods
ELECON,Heavy Electrical Equipment,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Capital Goods
ENRIN,Heavy Electrical Equipment,NA,Capital Goods
GVPIL,Heavy Electrical Equipment,NA,Capital Goods
GVT&D,Heavy Electrical Equipment,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY ENERGY",Capital Goods
INOXWIND,Heavy Electrical Equipment,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY ENERGY",Power
POWERINDIA,Heavy Electrical Equipment,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY",Capital Goods
QPOWER,Heavy Electrical Equipment,NA,Capital Goods
SCHNEIDER,Heavy Electrical Equipment,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY ENERGY",Capital Goods
SIEMENS,Heavy Electrical Equipment,"NIFTY NEXT 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY",Diversified
SKIPPER,Heavy Electrical Equipment,NA,Capital Goods
SUZLON,Heavy Electrical Equipment,"NIFTY MIDCAP 50,NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY",Power
TARIL,Heavy Electrical Equipment,NA,Capital Goods
TDPOWERSYS,Heavy Electrical Equipment,NIFTY MICROCAP 250,Capital Goods
THERMAX,Heavy Electrical Equipment,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY",Capital Goods
TRANSRAILL,Heavy Electrical Equipment,NA,Construction
TRITURBINE,Heavy Electrical Equipment,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY ENERGY",Capital Goods
VOLTAMP,Heavy Electrical Equipment,NIFTY MICROCAP 250,Capital Goods
WAAREEINDO,Heavy Electrical Equipment,NA,Capital Goods
531889,Holding Company,,
KAMAHOLD,Holding Company,,
TAMBOLIIN,Holding Company,,
NISUS,Holding Company,,
AFSL,Holding Company,NA,Financial Services
BAJAJFINSV,Holding Company,"NIFTY 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY FINANCIAL SERVICES",Financial Services
BAJAJHLDNG,Holding Company,"NIFTY NEXT 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500",Financial Services
BFINVEST,Holding Company,NA,Financial Services
BILVYAPAR,Holding Company,NA,Construction
CHOICEIN,Holding Company,NIFTY MICROCAP 250,Financial Services
EDELWEISS,Holding Company,NIFTY MICROCAP 250,Financial Services
GFLLIMITED,Holding Company,NA,Financial Services
JMFINANCIL,Holding Company,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Financial Services
MAXIND,Holding Company,NA,Financial Services
PILANIINVS,Holding Company,NA,Financial Services
RANEHOLDIN,Holding Company,NA,Auto
KMCSHIL,Hospital,,
DRAGARWQ,Hospital,,
ABATEAS,Hospital,,
AASHKA,Hospital,,
543943,Hospital,,
AGARWALEYE,Hospital,NA,Healthcare
APOLLOHOSP,Hospital,"NIFTY 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500",Healthcare
ARTEMISMED,Hospital,NA,Healthcare
ASTERDM,Hospital,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY MIDSMALL HEALTHCARE",Healthcare
FORTIS,Hospital,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY MIDSMALL HEALTHCARE",Healthcare
GPTHEALTH,Hospital,NA,Healthcare
HCG,Hospital,NIFTY MICROCAP 250,Healthcare
INDRAMEDCO,Hospital,NA,Healthcare
JLHL,Hospital,NIFTY MICROCAP 250,Healthcare
KIMS,Hospital,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY MIDSMALL HEALTHCARE",Healthcare
KOVAI,Hospital,,
LOTUSEYE,Hospital,NA,Healthcare
MAXHEALTH,Hospital,"NIFTY MIDCAP 50,NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY MIDSMALL HEALTHCARE",Healthcare
MEDANTA,Hospital,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY MIDSMALL HEALTHCARE",Healthcare
NEPHROCARE,Hospital,,
NH,Hospital,"NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY MIDSMALL HEALTHCARE",Healthcare
RAINBOW,Hospital,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY MIDSMALL HEALTHCARE",Healthcare
SHALBY,Hospital,NA,Healthcare
UNIHEALTH,Hospital,,
YATHARTH,Hospital,NIFTY MICROCAP 250,Healthcare
MACPLASQ,Hotels & Resorts,,
ECOHOTELS,Hotels & Resorts,,
SPICELOUNG,Hotels & Resorts,,
PRAVEG,Hotels & Resorts,,
BRIGHOTEL,Hotels & Resorts,NA,Consumer Services
CHALET,Hotels & Resorts,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Consumer Services
DBREALTY,Hotels & Resorts,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Realty
EIHAHOTELS,Hotels & Resorts,NA,Consumer Services
EIHOTEL,Hotels & Resorts,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Consumer Services
HLVLTD,Hotels & Resorts,NA,Consumer Services
INDHOTEL,Hotels & Resorts,"NIFTY MIDCAP 50,NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500",Consumer Services
ITCHOTELS,Hotels & Resorts,NA,Consumer Services
ITDC,Hotels & Resorts,NA,Consumer Services
JUNIPER,Hotels & Resorts,NIFTY MICROCAP 250,Consumer Services
KAMATHOTEL,Hotels & Resorts,NA,Consumer Services
LEMONTREE,Hotels & Resorts,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Consumer Services
MHRIL,Hotels & Resorts,NIFTY MICROCAP 250,Consumer Services
ORIENTHOT,Hotels & Resorts,NA,Consumer Services
PARKHOTELS,Hotels & Resorts,NIFTY MICROCAP 250,Consumer Services
ROHLTD,Hotels & Resorts,NA,Consumer Services
SAMHI,Hotels & Resorts,NIFTY MICROCAP 250,Consumer Services
TAJGVK,Hotels & Resorts,NA,Consumer Services
THELEELA,Hotels & Resorts,NA,Consumer Services
VENTIVE,Hotels & Resorts,NA,Realty
VHLTD,Hotels & Resorts,NA,Consumer Services
FORBESCO,Household Appliances,,
ADCINDIA,Household Appliances,,
JAIPAN,Household Appliances,,
META,Household Appliances,,
AMBER,Household Appliances,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY CONSUMER DURABLES",Capital Goods
ASPIRE,Household Appliances,,
BAJAJELEC,Household Appliances,NIFTY MICROCAP 250,Consumer Durables
BLUESTARCO,Household Appliances,"NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY CONSUMER DURABLES",Consumer Durables
BUTTERFLY,Household Appliances,NA,Consumer Durables
CARYSIL,Household Appliances,NA,Construction
CROMPTON,Household Appliances,"NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY CONSUMER DURABLES",Consumer Durables
ELIN,Household Appliances,NA,Capital Goods
EPACK,Household Appliances,NA,Consumer Durables
EUREKAFORB,Household Appliances,NA,Consumer Durables
GREENCHEF,Household Appliances,,
IFBIND,Household Appliances,NIFTY MICROCAP 250,Consumer Durables
JCHAC,Household Appliances,NIFTY MICROCAP 250,Consumer Durables
ORIENTELEC,Household Appliances,NIFTY MICROCAP 250,Consumer Durables
STOVEKRAFT,Household Appliances,NA,Consumer Durables
SYMPHONY,Household Appliances,NIFTY MICROCAP 250,Consumer Durables
TTKPRESTIG,Household Appliances,NA,Consumer Durables
VGUARD,Household Appliances,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY CONSUMER DURABLES",Capital Goods
VOLTAS,Household Appliances,"NIFTY MIDCAP 50,NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY CONSUMER DURABLES",Consumer Durables
WEL,Household Appliances,NA,Consumer Durables
WHIRLPOOL,Household Appliances,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY CONSUMER DURABLES",Consumer Durables
ENERGYINF,Household Products,,
ENERGYINF,Household Products,,
KAYCEEI,Household Products,,
ADCINDIA,Household Products,,
HIPOLIN,Household Products,,
YUVRAAJHPL,Household Products,,
AMBICAAGAR,Household Products,NA,FMCG
EVEREADY,Household Products,NIFTY MICROCAP 250,Capital Goods
JYOTHYLAB,Household Products,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",FMCG
NIPPOBATRY,Household Products,NA,Capital Goods
508486,Houseware,,
531111,Houseware,,
GORANIN,Houseware,,
INFLAME,Houseware,,
MARUTISE,Houseware,,
ALLTIME,Houseware,NA,Chemicals
BOROLTD,Houseware,NIFTY MICROCAP 250,Consumer Durables
CELLO,Houseware,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Consumer Durables
SAHARAHOUS,Housing Finance Company,,
TANFACIND,Housing Finance Company,,
MANRAJH,Housing Finance Company,,
INDIAHOME,Housing Finance Company,,
HARAFIN,Housing Finance Company,,
AADHARHFC,Housing Finance Company,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Financial Services
AAVAS,Housing Finance Company,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Financial Services
APTUS,Housing Finance Company,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Financial Services
BAJAJHFL,Housing Finance Company,NA,Financial Services
CANFINHOME,Housing Finance Company,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Financial Services
GICHSGFIN,Housing Finance Company,NA,Financial Services
HOMEFIRST,Housing Finance Company,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Financial Services
INDIASHLTR,Housing Finance Company,NIFTY MICROCAP 250,Financial Services
LICHSGFIN,Housing Finance Company,"NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY FINANCIAL SERVICES",Financial Services
PNBHOUSING,Housing Finance Company,"NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Financial Services
REPCOHOME,Housing Finance Company,NA,Financial Services
RHFL,Housing Finance Company,NA,Financial Services
SAMMAANCAP,Housing Finance Company,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Financial Services
SRGHFL,Housing Finance Company,NA,Financial Services
META,IT Enabled Services,,
AFFLE,IT Enabled Services,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Media Entertainment & Publication
BBOX,IT Enabled Services,NA,Information Technology
BCG,IT Enabled Services,NA,Media Entertainment & Publication
BLSE,IT Enabled Services,NA,Information Technology
CIGNITITEC,IT Enabled Services,NIFTY MICROCAP 250,Information Technology
CYIENT,IT Enabled Services,"NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Information Technology
DATAMATICS,IT Enabled Services,NIFTY MICROCAP 250,Information Technology
DIGITIDE,IT Enabled Services,NA,Information Technology
E2E,IT Enabled Services,NA,Information Technology
EMUDHRA,IT Enabled Services,NIFTY MICROCAP 250,Information Technology
GENESYS,IT Enabled Services,NA,Information Technology
IKS,IT Enabled Services,NA,Information Technology
IVALUE,IT Enabled Services,NA,Information Technology
IZMO,IT Enabled Services,NA,Information Technology
LTTS,IT Enabled Services,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY IT",Information Technology
NETWEB,IT Enabled Services,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Information Technology
NPST,IT Enabled Services,NA,Information Technology
ORIENTTECH,IT Enabled Services,NA,Information Technology
PROTEAN,IT Enabled Services,NA,Information Technology
RSYSTEMS,IT Enabled Services,NA,Information Technology
SAGILITY,IT Enabled Services,NA,Information Technology
SASKEN,IT Enabled Services,NA,Information Technology
TATATECH,IT Enabled Services,"NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500",Information Technology
ZAGGLE,IT Enabled Services,NA,Information Technology
OXYGENTAPH,Industrial Gases,,
RAJGASES,Industrial Gases,,
544308,Industrial Gases,,
ELLEN,Industrial Gases,NA,Chemicals
LINDEINDIA,Industrial Gases,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500",Chemicals
REFEX,Industrial Gases,NA,Chemicals
STALLION,Industrial Gases,NA,Chemicals
20MICRONS,Industrial Minerals,NA,Chemicals
ASIIL,Industrial Minerals,,
513498,Industrial Minerals,,
NILE,Industrial Minerals,,
KACHCHH,Industrial Minerals,,
RAWEDGE,Industrial Minerals,,
ASHAPURMIN,Industrial Minerals,NA,Metals & Mining
GMDCLTD,Industrial Minerals,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Metals & Mining
GOACARBON,Industrial Minerals,NA,Chemicals
GRAVITA,Industrial Minerals,NIFTY MICROCAP 250,Metals & Mining
LLOYDSME,Industrial Minerals,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500",Metals & Mining
MOIL,Industrial Minerals,NIFTY MICROCAP 250,Metals & Mining
NMDC,Industrial Minerals,"NIFTY MIDCAP 50,NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY METAL",Metals & Mining
ORISSAMINE,Industrial Minerals,NIFTY MICROCAP 250,Metals & Mining
PCCL,Industrial Minerals,,
COCKERILL,Industrial Products,,
WPIL,Industrial Products,,
ANUP,Industrial Products,NA,Construction
CENTUM,Industrial Products,NA,Capital Goods
CPPLUS,Industrial Products,NA,Capital Goods
CYIENTDLM,Industrial Products,NIFTY MICROCAP 250,Capital Goods
DYNAMATECH,Industrial Products,NIFTY MICROCAP 250,Auto
GMMPFAUDLR,Industrial Products,NIFTY MICROCAP 250,Capital Goods
HLEGLAS,Industrial Products,NA,Capital Goods
HONAUT,Industrial Products,"NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500",Capital Goods
HPL,Industrial Products,NA,Capital Goods
JYOTICNC,Industrial Products,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Capital Goods
KAYNES,Industrial Products,"NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Capital Goods
KENNAMET,Industrial Products,,
LLOYDSENGG,Industrial Products,NIFTY MICROCAP 250,Metals & Mining
LMW,Industrial Products,NIFTY MICROCAP 250,Capital Goods
MARINE,Industrial Products,NA,Capital Goods
PENIND,Industrial Products,NA,Metals & Mining
PITTIENG,Industrial Products,NA,Capital Goods
PRAJIND,Industrial Products,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Construction
SGLTL,Industrial Products,NA,Capital Goods
SHANTIGEAR,Industrial Products,NA,Capital Goods
SYRMA,Industrial Products,"NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500",Capital Goods
TEGA,Industrial Products,NIFTY MICROCAP 250,Capital Goods
TEXRAIL,Industrial Products,NIFTY MICROCAP 250,Capital Goods
MEDIASSIST,Insurance Distributors,NA,Information Technology
ADANIPOWER,Integrated Power Utilities,"NIFTY NEXT 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY",Power
CESC,Integrated Power Utilities,"NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY SMALLCAP 250,NIFTY MIDSMALLCAP 400,NIFTY 500,NIFTY ENERGY",Power
DPSCLTD,Integrated Power Utilities,NA,Power
RELINFRA,Integrated Power Utilities,NIFTY MICROCAP 250,Power
TATAPOWER,Integrated Power Utilities,"NIFTY NEXT 50,NIFTY 100,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY",Power
TORNTPOWER,Integrated Power Utilities,"NIFTY MIDCAP 100,NIFTY MIDCAP 150,NIFTY MIDSMALLCAP 400,NIFTY 200,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY ENERGY",Power
521105,Internet & Catalogue Retail,,
524622,Internet & Catalogue Retail,,
JUPITERIN,Internet & Catalogue Retail,,
VJLAXMIE,Internet & Catalogue Retail,,
CRIZAC,Internet & Catalogue Retail,NA,Consumer Services
