stock_name,symbol,industry,company_id,screener_url,status
Lloyds Metals,LLOYDSME,Industrial Minerals,1902,https://www.screener.in/company/LLOYDSME/consolidated/,success
MOIL,MOIL,Industrial Minerals,2112,https://www.screener.in/company/MOIL/consolidated/,success
NMDC,NMDC,Industrial Minerals,2287,https://www.screener.in/company/NMDC/consolidated/,success
Orissa Minerals,ORISSAMINE,Industrial Minerals,2363,https://www.screener.in/company/ORISSAMINE/consolidated/,success
Petro Carbon,PCCL,Industrial Minerals,1284826,https://www.screener.in/company/PCCL/consolidated/,success
The Anup Enginee,ANUP,Industrial Products,1274633,https://www.screener.in/company/ANUP/consolidated/,success
Centum Electron,CENTUM,Industrial Products,608,https://www.screener.in/company/CENTUM/consolidated/,success
Aditya Infotech,CPPLUS,Industrial Products,1285570,https://www.screener.in/company/CPPLUS/consolidated/,success
Cyient DLM,CYIENTDLM,Industrial Products,1284402,https://www.screener.in/company/CYIENTDLM/consolidated/,success
Dynamatic Tech.,DYNAMATECH,Industrial Products,865,https://www.screener.in/company/DYNAMATECH/consolidated/,success
GMM Pfaudler,GMMPFAUDLR,Industrial Products,1158,https://www.screener.in/company/GMMPFAUDLR/consolidated/,success
HLE Glascoat,HLEGLAS,Industrial Products,3323,https://www.screener.in/company/HLEGLAS/consolidated/,success
Honeywell Auto,HONAUT,Industrial Products,1366,https://www.screener.in/company/HONAUT/consolidated/,success
HPL Electric,HPL,Industrial Products,1273519,https://www.screener.in/company/HPL/consolidated/,success
Jyoti CNC Auto.,JYOTICNC,Industrial Products,1284626,https://www.screener.in/company/JYOTICNC/consolidated/,success
Kaynes Tech,KAYNES,Industrial Products,1275358,https://www.screener.in/company/KAYNES/consolidated/,success
Kennametal India,KENNAMET,Industrial Products,1750,https://www.screener.in/company/KENNAMET/consolidated/,success
Lloyds Engineeri,LLOYDSENGG,Industrial Products,1273435,https://www.screener.in/company/LLOYDSENGG/consolidated/,success
LMW,LMW,Industrial Products,1860,https://www.screener.in/company/LMW/consolidated/,success
Marine Electric.,MARINE,Industrial Products,1274579,https://www.screener.in/company/MARINE/consolidated/,success
Pennar Industrie,PENIND,Industrial Products,2451,https://www.screener.in/company/PENIND/consolidated/,success
Pitti Engg.,PITTIENG,Industrial Products,2489,https://www.screener.in/company/PITTIENG/consolidated/,success
Praj Industries,PRAJIND,Industrial Products,2529,https://www.screener.in/company/PRAJIND/consolidated/,success
Standard Glass,SGLTL,Industrial Products,1285221,https://www.screener.in/company/SGLTL/consolidated/,success
Shanthi Gears,SHANTIGEAR,Industrial Products,2960,https://www.screener.in/company/SHANTIGEAR/consolidated/,success
Syrma SGS Tech.,SYRMA,Industrial Products,1275268,https://www.screener.in/company/SYRMA/consolidated/,success
Tega Inds.,TEGA,Industrial Products,1275116,https://www.screener.in/company/TEGA/consolidated/,success
Texmaco Rail,TEXRAIL,Industrial Products,3402,https://www.screener.in/company/TEXRAIL/consolidated/,success
Medi Assist Ser.,MEDIASSIST,Insurance Distributors,1284633,https://www.screener.in/company/MEDIASSIST/consolidated/,success
Adani Power,ADANIPOWER,Integrated Power Utilities,58,https://www.screener.in/company/ADANIPOWER/consolidated/,success
CESC,CESC,Integrated Power Utilities,616,https://www.screener.in/company/CESC/consolidated/,success
India Power Corp,DPSCLTD,Integrated Power Utilities,849,https://www.screener.in/company/DPSCLTD/consolidated/,success
Reliance Infra.,RELINFRA,Integrated Power Utilities,2727,https://www.screener.in/company/RELINFRA/consolidated/,success
Tata Power Co.,TATAPOWER,Integrated Power Utilities,3371,https://www.screener.in/company/TATAPOWER/consolidated/,success
Torrent Power,TORNTPOWER,Integrated Power Utilities,3446,https://www.screener.in/company/TORNTPOWER/consolidated/,success
Crizac,CRIZAC,Internet & Catalogue Retail,1285526,https://www.screener.in/company/CRIZAC/consolidated/,success
Indiamart Inter.,INDIAMART,Internet & Catalogue Retail,1274674,https://www.screener.in/company/INDIAMART/consolidated/,success
Just Dial,JUSTDIAL,Internet & Catalogue Retail,400458,https://www.screener.in/company/JUSTDIAL/consolidated/,success
Matrimony.com,MATRIMONY,Internet & Catalogue Retail,1274140,https://www.screener.in/company/MATRIMONY/consolidated/,success
Info Edg.(India),NAUKRI,Internet & Catalogue Retail,1485,https://www.screener.in/company/NAUKRI/consolidated/,success
Worth Investment,WORTH,Investment Company,1274149,https://www.screener.in/company/WORTH/consolidated/,success
Aditya Birla Cap,ABCAPITAL,Investment Company,1274128,https://www.screener.in/company/ABCAPITAL/consolidated/,success
BEML Land Assets,BLAL,Investment Company,1284352,https://www.screener.in/company/BLAL/consolidated/,success
Chola Financial,CHOLAHLDNG,Investment Company,3489,https://www.screener.in/company/CHOLAHLDNG/consolidated/,success
GKW,GKWLIMITED,Investment Company,1140,https://www.screener.in/company/GKWLIMITED/consolidated/,success
Hexa Tradex,HEXATRADEX,Investment Company,1310,https://www.screener.in/company/HEXATRADEX/consolidated/,success
Jindal Photo,JINDALPHOT,Investment Company,1622,https://www.screener.in/company/JINDALPHOT/consolidated/,success
Jio Financial,JIOFIN,Investment Company,1284422,https://www.screener.in/company/JIOFIN/consolidated/,success
Jindal Poly Inve,JPOLYINVST,Investment Company,615823,https://www.screener.in/company/JPOLYINVST/consolidated/,success
JSW Holdings,JSWHL,Investment Company,1625,https://www.screener.in/company/JSWHL/consolidated/,success
Kalyani Invest.,KICL,Investment Company,1697,https://www.screener.in/company/KICL/consolidated/,success
Mah. Scooters,MAHSCOOTER,Investment Company,1967,https://www.screener.in/company/MAHSCOOTER/consolidated/,success
Nalwa Sons Invst,NSIL,Investment Company,2194,https://www.screener.in/company/NSIL/consolidated/,success
Oswal Green Tech,OSWALGREEN,Investment Company,2370,https://www.screener.in/company/OSWALGREEN/consolidated/,success
PNB Gilts,PNBGILTS,Investment Company,2497,https://www.screener.in/company/PNBGILTS/consolidated/,success
Religare Enterp.,RELIGARE,Investment Company,2731,https://www.screener.in/company/RELIGARE/consolidated/,success
Shipping Land,SCILAL,Investment Company,1284727,https://www.screener.in/company/SCILAL/consolidated/,success
STEL Holdings,STEL,Investment Company,100066,https://www.screener.in/company/STEL/consolidated/,success
Summit Securitie,SUMMITSEC,Investment Company,3241,https://www.screener.in/company/SUMMITSEC/consolidated/,success
Sundaram Fin.Hol,SUNDARMHLD,Investment Company,1274315,https://www.screener.in/company/SUNDARMHLD/consolidated/,success
Tata Inv.Corpn.,TATAINVEST,Investment Company,3368,https://www.screener.in/company/TATAINVEST/consolidated/,success
TVS Holdings,TVSHLTD,Investment Company,3252,https://www.screener.in/company/TVSHLTD/consolidated/,success
Vardhman Hold.,VHL,Investment Company,3609,https://www.screener.in/company/VHL/consolidated/,success
Ankit Met.Power,ANKITMETAL,Iron & Steel,198,https://www.screener.in/company/ANKITMETAL/consolidated/,success
Jai Balaji Inds.,JAIBALAJI,Iron & Steel,1571,https://www.screener.in/company/JAIBALAJI/consolidated/,success
Jindal Steel,JINDALSTEL,Iron & Steel,1627,https://www.screener.in/company/JINDALSTEL/consolidated/,success
Jindal Stain.,JSL,Iron & Steel,1626,https://www.screener.in/company/JSL/consolidated/,success
JSW Steel,JSWSTEEL,Iron & Steel,1657,https://www.screener.in/company/JSWSTEEL/consolidated/,success
Manaksia Steels,MANAKSTEEL,Iron & Steel,1270788,https://www.screener.in/company/MANAKSTEEL/consolidated/,success
Mukand,MUKANDLTD,Iron & Steel,2149,https://www.screener.in/company/MUKANDLTD/consolidated/,success
Eraaya Lifespace,EBIX,2/3 Wheelers,,https://www.screener.in/company/EBIX/consolidated/,failed
Wardwizard Inno.,WARDINMOBI,2/3 Wheelers,,https://www.screener.in/company/WARDINMOBI/consolidated/,failed
Supertech EV,SEVL,2/3 Wheelers,,https://www.screener.in/company/SEVL/consolidated/,failed
Ather Energy,ATHERENERG,2/3 Wheelers,,https://www.screener.in/company/ATHERENERG/consolidated/,failed
Bajaj Auto,BAJAJ-AUTO,2/3 Wheelers,,https://www.screener.in/company/BAJAJ-AUTO/consolidated/,failed
Delta Auto.,DELTIC,2/3 Wheelers,,https://www.screener.in/company/DELTIC/consolidated/,failed
Eicher Motors,EICHERMOT,2/3 Wheelers,,https://www.screener.in/company/EICHERMOT/consolidated/,failed
Hero Motocorp,HEROMOTOCO,2/3 Wheelers,,https://www.screener.in/company/HEROMOTOCO/consolidated/,failed
Ola Electric,OLAELEC,2/3 Wheelers,,https://www.screener.in/company/OLAELEC/consolidated/,failed
Tunwal E-Motors,TUNWAL,2/3 Wheelers,,https://www.screener.in/company/TUNWAL/consolidated/,failed
TVS Motor Co.,TVSMOTOR,2/3 Wheelers,,https://www.screener.in/company/TVSMOTOR/consolidated/,failed
Carborundum Uni.,CARBORUNIV,Abrasives & Bearings,,https://www.screener.in/company/CARBORUNIV/consolidated/,failed
Grindwell Norton,GRINDWELL,Abrasives & Bearings,,https://www.screener.in/company/GRINDWELL/consolidated/,failed
NRB Indl Bearing,NIBL,Abrasives & Bearings,,https://www.screener.in/company/NIBL/consolidated/,failed
SKF India,SKFINDIA,Abrasives & Bearings,,https://www.screener.in/company/SKFINDIA/consolidated/,failed
SKP Bearing,SKP,Abrasives & Bearings,,https://www.screener.in/company/SKP/consolidated/,failed
Timken India,TIMKEN,Abrasives & Bearings,,https://www.screener.in/company/TIMKEN/consolidated/,failed
Wendt India,WENDT,Abrasives & Bearings,,https://www.screener.in/company/WENDT/consolidated/,failed
Vision Cinemas,RAMAVISION,Advertising & Media Agencies,,https://www.screener.in/company/RAMAVISION/consolidated/,failed
Esha Media,ESHAMEDIA,Advertising & Media Agencies,,https://www.screener.in/company/ESHAMEDIA/consolidated/,failed
Thinkink Picture,PICTUREHS,Advertising & Media Agencies,,https://www.screener.in/company/PICTUREHS/consolidated/,failed
Sungold Media,ESHAMEDIA,Advertising & Media Agencies,,https://www.screener.in/company/ESHAMEDIA/consolidated/,failed
Sharpline Broadc,SHARP,Advertising & Media Agencies,,https://www.screener.in/company/SHARP/consolidated/,failed
DAPS Advertising,DAPS,Advertising & Media Agencies,,https://www.screener.in/company/DAPS/consolidated/,failed
Bright Outdoor,BRIGHT,Advertising & Media Agencies,,https://www.screener.in/company/BRIGHT/consolidated/,failed
Innokaiz India,ADCINDIA,Advertising & Media Agencies,,https://www.screener.in/company/ADCINDIA/consolidated/,failed
Toss The Coin,ATHENAGLO,Advertising & Media Agencies,,https://www.screener.in/company/ATHENAGLO/consolidated/,failed
Cyber Media Res.,CMRSL,Advertising & Media Agencies,,https://www.screener.in/company/CMRSL/consolidated/,failed
Crayons Advertis,CRAYONS,Advertising & Media Agencies,,https://www.screener.in/company/CRAYONS/consolidated/,failed
Cash UR Drive,CUDML,Advertising & Media Agencies,,https://www.screener.in/company/CUDML/consolidated/,failed
Digicontent,DGCONTENT,Advertising & Media Agencies,,https://www.screener.in/company/DGCONTENT/consolidated/,failed
Graphisads,GRAPHISAD,Advertising & Media Agencies,,https://www.screener.in/company/GRAPHISAD/consolidated/,failed
Pramara Promotio,PRAMARA,Advertising & Media Agencies,,https://www.screener.in/company/PRAMARA/consolidated/,failed
R K Swamy,RKSWAMY,Advertising & Media Agencies,,https://www.screener.in/company/RKSWAMY/consolidated/,failed
Signpost India,SIGNPOST,Advertising & Media Agencies,,https://www.screener.in/company/SIGNPOST/consolidated/,failed
Veritaas Adver.,VERITAAS,Advertising & Media Agencies,,https://www.screener.in/company/VERITAAS/consolidated/,failed
Vertoz,VERTOZ,Advertising & Media Agencies,,https://www.screener.in/company/VERTOZ/consolidated/,failed
Winpro Industrie,WINPRO,Advertising & Media Agencies,,https://www.screener.in/company/WINPRO/consolidated/,failed
Jaykay Enter.,JAYKAY,Aerospace & Defense,,https://www.screener.in/company/JAYKAY/consolidated/,failed
Taneja Aerospace,PACE,Aerospace & Defense,,https://www.screener.in/company/PACE/consolidated/,failed
Sika Interplant,SIKA,Aerospace & Defense,,https://www.screener.in/company/SIKA/consolidated/,failed
CFF Fluid,FLUIDOM,Aerospace & Defense,,https://www.screener.in/company/FLUIDOM/consolidated/,failed
Apollo Micro Sys,APOLLO,Aerospace & Defense,,https://www.screener.in/company/APOLLO/consolidated/,failed
Astra Microwave,ASTRAMICRO,Aerospace & Defense,,https://www.screener.in/company/ASTRAMICRO/consolidated/,failed
Avantel,AVANTEL,Aerospace & Defense,,https://www.screener.in/company/AVANTEL/consolidated/,failed
AXISCADES Tech.,AXISCADES,Aerospace & Defense,,https://www.screener.in/company/AXISCADES/consolidated/,failed
Bharat Dynamics,BDL,Aerospace & Defense,,https://www.screener.in/company/BDL/consolidated/,failed
Bharat Electron,BEL,Aerospace & Defense,,https://www.screener.in/company/BEL/consolidated/,failed
C2C Advanced,C2C,Aerospace & Defense,,https://www.screener.in/company/C2C/consolidated/,failed
Data Pattern,DATAPATTNS,Aerospace & Defense,,https://www.screener.in/company/DATAPATTNS/consolidated/,failed
DCX Systems,DCXINDIA,Aerospace & Defense,,https://www.screener.in/company/DCXINDIA/consolidated/,failed
Garden Reach Sh.,GRSE,Aerospace & Defense,,https://www.screener.in/company/GRSE/consolidated/,failed
Hind.Aeronautics,HAL,Aerospace & Defense,,https://www.screener.in/company/HAL/consolidated/,failed
Ideaforge Tech,IDEAFORGE,Aerospace & Defense,,https://www.screener.in/company/IDEAFORGE/consolidated/,failed
Krishna Defence,KRISHNADEF,Aerospace & Defense,,https://www.screener.in/company/KRISHNADEF/consolidated/,failed
Mishra Dhatu Nig,MIDHANI,Aerospace & Defense,,https://www.screener.in/company/MIDHANI/consolidated/,failed
MTAR Technologie,MTARTECH,Aerospace & Defense,,https://www.screener.in/company/MTARTECH/consolidated/,failed
NIBE,NIBE,Aerospace & Defense,,https://www.screener.in/company/NIBE/consolidated/,failed
Paras Defence,PARAS,Aerospace & Defense,,https://www.screener.in/company/PARAS/consolidated/,failed
Rossell Techsys,ROSSTECH,Aerospace & Defense,,https://www.screener.in/company/ROSSTECH/consolidated/,failed
Techera Enginee.,TECHERA,Aerospace & Defense,,https://www.screener.in/company/TECHERA/consolidated/,failed
Unimech Aero.,UNIMECH,Aerospace & Defense,,https://www.screener.in/company/UNIMECH/consolidated/,failed
Zen Technologies,ZENTEC,Aerospace & Defense,,https://www.screener.in/company/ZENTEC/consolidated/,failed
TAAL Enterprises,TAALENT,Airline,,https://www.screener.in/company/TAALENT/consolidated/,failed
FlySBS Aviation,FLYSBS,Airline,,https://www.screener.in/company/FLYSBS/consolidated/,failed
Global Vectra,GLOBALVECT,Airline,,https://www.screener.in/company/GLOBALVECT/consolidated/,failed
Interglobe Aviat,INDIGO,Airline,,https://www.screener.in/company/INDIGO/consolidated/,failed
SpiceJet,SPICEJET,Airline,,https://www.screener.in/company/SPICEJET/consolidated/,failed
Dreamfolks Servi,DREAMFOLKS,Airport & Airport services,,https://www.screener.in/company/DREAMFOLKS/consolidated/,failed
GMR Airports,GMRAIRPORT,Airport & Airport services,,https://www.screener.in/company/GMRAIRPORT/consolidated/,failed
MSR India,MSRINDIA,Aluminium,,https://www.screener.in/company/MSRINDIA/consolidated/,failed
Golkonda Alumin.,GOLKONDA,Aluminium,,https://www.screener.in/company/GOLKONDA/consolidated/,failed
Maitri Enterp.,MAITRI,Aluminium,,https://www.screener.in/company/MAITRI/consolidated/,failed
Baroda Extrusion,BARODARY,Aluminium,,https://www.screener.in/company/BARODARY/consolidated/,failed
PG Foils,KPGEL,Aluminium,,https://www.screener.in/company/KPGEL/consolidated/,failed
Amco India,ADCINDIA,Aluminium,,https://www.screener.in/company/ADCINDIA/consolidated/,failed
Sacheta Metals,META,Aluminium,,https://www.screener.in/company/META/consolidated/,failed
Hind Aluminium,SHINDL,Aluminium,,https://www.screener.in/company/SHINDL/consolidated/,failed
RCI Industries,RCIIND,Aluminium,,https://www.screener.in/company/RCIIND/consolidated/,failed
Palco Metals Ltd,META,Aluminium,,https://www.screener.in/company/META/consolidated/,failed
Parmeshwar Metal,META,Aluminium,,https://www.screener.in/company/META/consolidated/,failed
Sharvaya Metals,META,Aluminium,,https://www.screener.in/company/META/consolidated/,failed
Krupalu Metals,META,Aluminium,,https://www.screener.in/company/META/consolidated/,failed
Sampat Aluminium,SAMPAT,Aluminium,,https://www.screener.in/company/SAMPAT/consolidated/,failed
Aluwind Infra,ALUWIND,Aluminium,,https://www.screener.in/company/ALUWIND/consolidated/,failed
ANB Metal,AMCL,Aluminium,,https://www.screener.in/company/AMCL/consolidated/,failed
Arfin India,ARFIN,Aluminium,,https://www.screener.in/company/ARFIN/consolidated/,failed
Baheti Recycling,BAHETI,Aluminium,,https://www.screener.in/company/BAHETI/consolidated/,failed
Century Extrus.,CENTEXT,Aluminium,,https://www.screener.in/company/CENTEXT/consolidated/,failed
Cubex Tubings,CUBEXTUB,Aluminium,,https://www.screener.in/company/CUBEXTUB/consolidated/,failed
Euro Panel,EUROBOND,Aluminium,,https://www.screener.in/company/EUROBOND/consolidated/,failed
Hindalco Inds.,HINDALCO,Aluminium,,https://www.screener.in/company/HINDALCO/consolidated/,failed
Jainik Power,JAINIK,Aluminium,,https://www.screener.in/company/JAINIK/consolidated/,failed
Maan Aluminium,MAANALU,Aluminium,,https://www.screener.in/company/MAANALU/consolidated/,failed
Manaksia Alumi.,MANAKALUCO,Aluminium,,https://www.screener.in/company/MANAKALUCO/consolidated/,failed
Madhav Copper,MCL,Aluminium,,https://www.screener.in/company/MCL/consolidated/,failed
MMP Industries,MMP,Aluminium,,https://www.screener.in/company/MMP/consolidated/,failed
Natl. Aluminium,NATIONALUM,Aluminium,,https://www.screener.in/company/NATIONALUM/consolidated/,failed
Prec. Wires (I),PRECWIRE,Aluminium,,https://www.screener.in/company/PRECWIRE/consolidated/,failed
Rajputana Indu.,RAJINDLTD,Aluminium,,https://www.screener.in/company/RAJINDLTD/consolidated/,failed
Rajnandini Metal,RAJMET,Aluminium,,https://www.screener.in/company/RAJMET/consolidated/,failed
Sagardeep Alloys,SAGARDEEP,Aluminium,,https://www.screener.in/company/SAGARDEEP/consolidated/,failed
Shera Energy,SHERA,Aluminium,,https://www.screener.in/company/SHERA/consolidated/,failed
Sunlite Recycli.,SUNLITE,Aluminium,,https://www.screener.in/company/SUNLITE/consolidated/,failed
South Asian Ent.,SOUTHMG,Amusement Parks/ Other Recreation,,https://www.screener.in/company/SOUTHMG/consolidated/,failed
Ajwa Fun World,AJWAFUN,Amusement Parks/ Other Recreation,,https://www.screener.in/company/AJWAFUN/consolidated/,failed
Nicco Parks,NICCOPAR,Amusement Parks/ Other Recreation,,https://www.screener.in/company/NICCOPAR/consolidated/,failed
Delta Corp,DELTACORP,Amusement Parks/ Other Recreation,,https://www.screener.in/company/DELTACORP/consolidated/,failed
Imagica. Enter.,IMAGICAA,Amusement Parks/ Other Recreation,,https://www.screener.in/company/IMAGICAA/consolidated/,failed
Wonderla Holiday,WONDERLA,Amusement Parks/ Other Recreation,,https://www.screener.in/company/WONDERLA/consolidated/,failed
KSE,KSE,Animal Feed,,https://www.screener.in/company/KSE/consolidated/,failed
Mayank Cattle Fo,FORBESCO,Animal Feed,,https://www.screener.in/company/FORBESCO/consolidated/,failed
Shivam Chemicals,SHIVAM,Animal Feed,,https://www.screener.in/company/SHIVAM/consolidated/,failed
Ajooni Biotech,AJOONI,Animal Feed,,https://www.screener.in/company/AJOONI/consolidated/,failed
Avanti Feeds,AVANTIFEED,Animal Feed,,https://www.screener.in/company/AVANTIFEED/consolidated/,failed
Godrej Agrovet,GODREJAGRO,Animal Feed,,https://www.screener.in/company/GODREJAGRO/consolidated/,failed
Mukka Proteins,MUKKA,Animal Feed,,https://www.screener.in/company/MUKKA/consolidated/,failed
Narmada Agrobase,NARMADA,Animal Feed,,https://www.screener.in/company/NARMADA/consolidated/,failed
Shriram AMC,GAMCO,Asset Management Company,,https://www.screener.in/company/GAMCO/consolidated/,failed
Aditya AMC,ABSLAMC,Asset Management Company,,https://www.screener.in/company/ABSLAMC/consolidated/,failed
HDFC AMC,HDFCAMC,Asset Management Company,,https://www.screener.in/company/HDFCAMC/consolidated/,failed
IL&FS Inv.Manag.,IVC,Asset Management Company,,https://www.screener.in/company/IVC/consolidated/,failed
Nippon Life Ind.,NAM-INDIA,Asset Management Company,,https://www.screener.in/company/NAM-INDIA/consolidated/,failed
UTI AMC,UTIAMC,Asset Management Company,,https://www.screener.in/company/UTIAMC/consolidated/,failed
Amara Raja Ener.,ARE&M,Auto Components & Equipments,,https://www.screener.in/company/ARE&M/consolidated/,failed
Asahi India Glas,ASAHIINDIA,Auto Components & Equipments,,https://www.screener.in/company/ASAHIINDIA/consolidated/,failed
ASK Automotive,ASKAUTOLTD,Auto Components & Equipments,,https://www.screener.in/company/ASKAUTOLTD/consolidated/,failed
Banco Products,BANCOINDIA,Auto Components & Equipments,,https://www.screener.in/company/BANCOINDIA/consolidated/,failed
Belrise Industri,BELRISE,Auto Components & Equipments,,https://www.screener.in/company/BELRISE/consolidated/,failed
Bharat Forge,BHARATFORG,Auto Components & Equipments,,https://www.screener.in/company/BHARATFORG/consolidated/,failed
Bosch,BOSCHLTD,Auto Components & Equipments,,https://www.screener.in/company/BOSCHLTD/consolidated/,failed
CIE Automotive,CIEINDIA,Auto Components & Equipments,,https://www.screener.in/company/CIEINDIA/consolidated/,failed
Craftsman Auto,CRAFTSMAN,Auto Components & Equipments,,https://www.screener.in/company/CRAFTSMAN/consolidated/,failed
Endurance Tech.,ENDURANCE,Auto Components & Equipments,,https://www.screener.in/company/ENDURANCE/consolidated/,failed
Exide Inds.,EXIDEIND,Auto Components & Equipments,,https://www.screener.in/company/EXIDEIND/consolidated/,failed
Gabriel India,GABRIEL,Auto Components & Equipments,,https://www.screener.in/company/GABRIEL/consolidated/,failed
JBM Auto,JBMA,Auto Components & Equipments,,https://www.screener.in/company/JBMA/consolidated/,failed
Minda Corp,MINDACORP,Auto Components & Equipments,,https://www.screener.in/company/MINDACORP/consolidated/,failed
Samvardh. Mothe.,MOTHERSON,Auto Components & Equipments,,https://www.screener.in/company/MOTHERSON/consolidated/,failed
Motherson Wiring,MSUMI,Auto Components & Equipments,,https://www.screener.in/company/MSUMI/consolidated/,failed
Ramkrishna Forg.,RKFORGE,Auto Components & Equipments,,https://www.screener.in/company/RKFORGE/consolidated/,failed
Schaeffler India,SCHAEFFLER,Auto Components & Equipments,,https://www.screener.in/company/SCHAEFFLER/consolidated/,failed
Shriram Pistons,SHRIPISTON,Auto Components & Equipments,,https://www.screener.in/company/SHRIPISTON/consolidated/,failed
Sona BLW Precis.,SONACOMS,Auto Components & Equipments,,https://www.screener.in/company/SONACOMS/consolidated/,failed
Sundram Fasten.,SUNDRMFAST,Auto Components & Equipments,,https://www.screener.in/company/SUNDRMFAST/consolidated/,failed
Tube Investments,TIINDIA,Auto Components & Equipments,,https://www.screener.in/company/TIINDIA/consolidated/,failed
Uno Minda,UNOMINDA,Auto Components & Equipments,,https://www.screener.in/company/UNOMINDA/consolidated/,failed
Varroc Engineer,VARROC,Auto Components & Equipments,,https://www.screener.in/company/VARROC/consolidated/,failed
ZF Commercial,ZFCVINDIA,Auto Components & Equipments,,https://www.screener.in/company/ZFCVINDIA/consolidated/,failed
Competent Auto,GGAUTO,Auto Dealer,,https://www.screener.in/company/GGAUTO/consolidated/,failed
Naksh Precious,TEJNAKSH,Auto Dealer,,https://www.screener.in/company/TEJNAKSH/consolidated/,failed
Resourceful Auto,GGAUTO,Auto Dealer,,https://www.screener.in/company/GGAUTO/consolidated/,failed
Bikewo Green,BIKEWO,Auto Dealer,,https://www.screener.in/company/BIKEWO/consolidated/,failed
Landmark Cars,LANDMARK,Auto Dealer,,https://www.screener.in/company/LANDMARK/consolidated/,failed
Popular Vehicles,PVSL,Auto Dealer,,https://www.screener.in/company/PVSL/consolidated/,failed
Vivo Bio Tech,VIVOBIOT,Biotechnology,,https://www.screener.in/company/VIVOBIOT/consolidated/,failed
Shree Ganesh Bio,3BBLACKBIO,Biotechnology,,https://www.screener.in/company/3BBLACKBIO/consolidated/,failed
Advanced Enzyme,ADVENZYMES,Biotechnology,,https://www.screener.in/company/ADVENZYMES/consolidated/,failed
Anthem Bioscienc,ANTHEM,Biotechnology,,https://www.screener.in/company/ANTHEM/consolidated/,failed
Cupid Breweries,CUPIDALBV,Breweries & Distilleries,,https://www.screener.in/company/CUPIDALBV/consolidated/,failed
Tahmar Enterp.,TAHMARENT,Breweries & Distilleries,,https://www.screener.in/company/TAHMARENT/consolidated/,failed
Shri Gang Indus,SHRIGANG,Breweries & Distilleries,,https://www.screener.in/company/SHRIGANG/consolidated/,failed
Suraj Industries,SURAJ,Breweries & Distilleries,,https://www.screener.in/company/SURAJ/consolidated/,failed
FratelliVineyard,FRATELLI,Breweries & Distilleries,,https://www.screener.in/company/FRATELLI/consolidated/,failed
Monika Alcobev,MONIKA,Breweries & Distilleries,,https://www.screener.in/company/MONIKA/consolidated/,failed
Allied Blenders,ABDL,Breweries & Distilleries,,https://www.screener.in/company/ABDL/consolidated/,failed
Assoc.Alcohols,ASALCBR,Breweries & Distilleries,,https://www.screener.in/company/ASALCBR/consolidated/,failed
Aurangabad Dist.,AURDIS,Breweries & Distilleries,,https://www.screener.in/company/AURDIS/consolidated/,failed
BCL Industries,BCLIND,Breweries & Distilleries,,https://www.screener.in/company/BCLIND/consolidated/,failed
Globus Spirits,GLOBUSSPR,Breweries & Distilleries,,https://www.screener.in/company/GLOBUSSPR/consolidated/,failed
G M Breweries,GMBREW,Breweries & Distilleries,,https://www.screener.in/company/GMBREW/consolidated/,failed
IFB Agro Inds.,IFBAGRO,Breweries & Distilleries,,https://www.screener.in/company/IFBAGRO/consolidated/,failed
India Glycols,INDIAGLYCO,Breweries & Distilleries,,https://www.screener.in/company/INDIAGLYCO/consolidated/,failed
Piccadily Agro,PICCADIL,Breweries & Distilleries,,https://www.screener.in/company/PICCADIL/consolidated/,failed
Radico Khaitan,RADICO,Breweries & Distilleries,,https://www.screener.in/company/RADICO/consolidated/,failed
Som Distilleries,SDBL,Breweries & Distilleries,,https://www.screener.in/company/SDBL/consolidated/,failed
Sula Vineyards,SULA,Breweries & Distilleries,,https://www.screener.in/company/SULA/consolidated/,failed
Tilaknagar Inds.,TI,Breweries & Distilleries,,https://www.screener.in/company/TI/consolidated/,failed
United Breweries,UBL,Breweries & Distilleries,,https://www.screener.in/company/UBL/consolidated/,failed
United Spirits,UNITDSPR,Breweries & Distilleries,,https://www.screener.in/company/UNITDSPR/consolidated/,failed
BNR Udyog,BNRUDY,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),,https://www.screener.in/company/BNRUDY/consolidated/,failed
Alldigi Tech,ALLDIGI,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),,https://www.screener.in/company/ALLDIGI/consolidated/,failed
Cadsys (India),CADSYS,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),,https://www.screener.in/company/CADSYS/consolidated/,failed
eClerx Services,ECLERX,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),,https://www.screener.in/company/ECLERX/consolidated/,failed
Firstsour.Solu.,FSL,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),,https://www.screener.in/company/FSL/consolidated/,failed
Hinduja Global,HGS,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),,https://www.screener.in/company/HGS/consolidated/,failed
HRH Next,HRHNEXT,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),,https://www.screener.in/company/HRHNEXT/consolidated/,failed
Kandarp Digi,KANDARP,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),,https://www.screener.in/company/KANDARP/consolidated/,failed
One Point One,ONEPOINT,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),,https://www.screener.in/company/ONEPOINT/consolidated/,failed
