symbol,exchange,name,description,logoid,update_mode,type,typespecs,close,pricescale,minmov,fractional,minmove2,currency,change,volume,relative_volume_10d_calc,market_cap_basic,free_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector_tr,market,sector,AnalystRating,AnalystRating_tr,exchange_field,full_symbol
BALTE,BSE,BALTE,Balurghat Technologies Limited,balurghat-technologies-ltd,delayed_streaming_900,stock,['common'],17.26,100,1,false,0,INR,-4.057809894385753,4157,0.4877848442890333,327418010,INR,30.689900426742533,0.5624,-44.21188374169229,0,Transportation,india,Transportation,Neutral,Neutral,BSE,BSE:BALTE
WINPRO,BSE,WINPRO,Winpro Industries Limited,winpro-industries-limited,delayed_streaming_900,stock,['common'],3.36,100,1,false,0,INR,2.752293577981647,15701,0.09659383832082614,326876106,INR,95.99999999999999,0.035,,0,Communications,india,Communications,Neutral,Neutral,BSE,BSE:WINPRO
EPIC,BSE,EPIC,Epic Energy Limited,epic-energy-ltd,delayed_streaming_900,stock,['common'],45.03,100,1,false,0,INR,-0.1552106430155217,15096,0.679975496378509,325238647,INR,25.861474844934527,1.7412,195.2187182095626,0,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:EPIC
POOJA,BSE,POOJA,Poojawestern Metaliks Ltd.,poojawestern-metaliks-limited,delayed_streaming_900,stock,['common'],32.35,100,1,false,0,INR,1.1569731081926236,10232,0.43949058265146146,324341162,INR,18.827843091607498,1.7182,12.256631386384424,3.12695434646654,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:POOJA
RAPID,BSE,RAPID,Rapid Multimodal Logistics Limited,rapid-multimodal-logistics-lim,delayed_streaming_900,stock,['common'],85.55,100,1,false,0,INR,0.6470588235294084,16000,0.45871559633027525,323952000,INR,14.400902265764401,5.9406,,0,Transportation,india,Transportation,Neutral,Neutral,BSE,BSE:RAPID
ENVAIREL,BSE,ENVAIREL,Envair Electrodyne Limited,envair-electrodyne-ltd,delayed_streaming_900,stock,['common'],74.95,100,1,false,0,INR,7.378223495702015,77,0.099009900990099,323872005,INR,,-1.0172,29.055656297949493,0,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:ENVAIREL
AMCOIND,BSE,AMCOIND,Amco India Limited,amco-india-ltd,delayed_streaming_900,stock,['common'],78.49,100,1,false,0,INR,1.8292682926829225,31,0.10700724887814982,322593902,INR,25.405405405405403,3.0895,2.31826461334659,0,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:AMCOIND
CHORDIA,BSE,CHORDIA,Chordia Food Products Limited,chordia-food-products-ltd,delayed_streaming_900,stock,['common'],77,100,1,false,0,INR,-3.810118675827604,100,0.46317739694303695,322461595,INR,52.32400108725197,1.4716,-24.463607432501792,0,Consumer non-durables,india,Consumer Non-Durables,Neutral,Neutral,BSE,BSE:CHORDIA
TCMLMTD,BSE,TCMLMTD,TCM Limited,tcm-ltd,delayed_streaming_900,stock,['common'],48.6,100,1,false,0,INR,12.89198606271778,3005,0.30733827665558683,321922605,INR,103.62473347547976,0.469,,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:TCMLMTD
EIGHTY,BSE,EIGHTY,Eighty Jewellers Ltd.,eighty-jewellers-limited,delayed_streaming_900,stock,['common'],31.5,100,1,false,0,INR,-6.804733727810643,9000,0.6382978723404256,321276091.5,INR,17.342949953201565,1.8163,30.753725433734076,0,Consumer durables,india,Consumer Durables,Neutral,Neutral,BSE,BSE:EIGHTY
PRISMX,BSE,PRISMX,Prismx Global Ventures Ltd.,prismx-global-ventures-limited,delayed_streaming_900,stock,['common'],0.71,100,1,false,0,INR,-2.739726027397263,284717,0.8931911339995328,320540810,INR,30.212765957446805,0.0235,,0,Commercial services,india,Commercial Services,Neutral,Neutral,BSE,BSE:PRISMX
SATTVASUKU,BSE,SATTVASUKU,Sattva Sukun Lifecare Ltd,mayukh-dealtrade-limited,delayed_streaming_900,stock,['common'],0.86,100,1,false,0,INR,3.6144578313253044,1190222,0.2363369975414814,318389037,INR,6.724003127443314,0.1279,86.17176128093162,0,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:SATTVASUKU
VAMA,BSE,VAMA,Vama Industries Limited,vama-industries-ltd,delayed_streaming_900,stock,['common'],6.2,100,1,false,0,INR,2.4793388429752126,27792,0.9917143040657728,317867016,INR,,-0.0985,83.91836734693877,0,Technology services,india,Technology Services,Neutral,Neutral,BSE,BSE:VAMA
AHASOLAR,BSE,AHASOLAR,Ahasolar Technologies Limited,ahasolar-technologies-limited,delayed_streaming_900,stock,['common'],100.45,100,5,false,0,INR,-2.475728155339803,3200,0.8695652173913043,317475664,INR,,-3.1,-2364.426588750913,0,Technology services,india,Technology Services,Neutral,Neutral,BSE,BSE:AHASOLAR
CMMHOSP,BSE,CMMHOSP,Chennai Meenakshi Multispeciality Hospital Limited,chennai-meenakshi-multispecial,delayed_streaming_900,stock,['common'],42,100,1,false,0,INR,-0.8264462809917389,1525,0.2123275273937318,316308740,INR,,-2.3191,-110.84644058550776,0,Health services,india,Health Services,Neutral,Neutral,BSE,BSE:CMMHOSP
ACCELERATE,BSE,ACCELERATE,AccelerateBS India Limited,acceleratebs-india-limited,delayed_streaming_900,stock,['common'],91.95,100,1,false,0,INR,3.4773801485482823,1280,0.3389830508474576,316131456,INR,39.543284737453234,2.3253,2530.429864253393,1.08754758020663,Commercial services,india,Commercial Services,Neutral,Neutral,BSE,BSE:ACCELERATE
JAIHINDS,BSE,JAIHINDS,Jaihind Synthetics Ltd,jaihind-synthetics-ltd,delayed_streaming_900,stock,['common'],49,100,1,false,0,INR,-1.6064257028112392,42,0.060232324680912094,314736004,INR,1560.5095541401274,0.0314,-35.78732106339469,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:JAIHINDS
PRADHIN,BSE,PRADHIN,Pradhin Limited,pradhin-limited,delayed_streaming_900,stock,['common'],0.31,100,1,false,0,INR,0,14897937,0.5501156355488664,314595189,INR,0.5273902687989112,0.5878,742.1203438395415,0,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:PRADHIN
SERIND,BSE,SERIND,SER Industries Limited,ser-industries-ltd,delayed_streaming_900,stock,['common'],323.5,100,5,false,0,INR,1.9861286254728914,10,0.01567889620570712,313897976,INR,,-0.348,75.4722300535664,0,Transportation,india,Transportation,Neutral,Neutral,BSE,BSE:SERIND
SAHARAHOUS,BSE,SAHARAHOUS,Sahara Housingfina Corporation Limited,sahara-housingfina,delayed_streaming_900,stock,['common'],53.58,100,1,false,0,INR,20,105437,6.137837491704602,312550011,INR,59.819135871385505,0.8957,-50.37398193805751,0,Finance,india,Finance,Neutral,Neutral,BSE,BSE:SAHARAHOUS
KAMANWALA,BSE,KAMANWALA,Kamanwala Housing & Construction Ltd.,kamanwala-housing-construction,delayed_streaming_900,stock,['common'],21.5,100,1,false,0,INR,-2.272727272727273,103678,1.2316329548950864,310049534,INR,0.6634266759237831,32.4075,,0,Finance,india,Finance,Neutral,Neutral,BSE,BSE:KAMANWALA
PREMCAP,BSE,PREMCAP,Premier Capital Services Limited,premier-capital-services-ltd,delayed_streaming_900,stock,['common'],8.35,100,1,false,0,INR,0,3295,0.19540284416400794,309458702,INR,,-0.059,98.25299064313631,0,Commercial services,india,Commercial Services,Neutral,Neutral,BSE,BSE:PREMCAP
ATENPAPERS,BSE,ATENPAPERS,Aten Papers & Foam Limited,aten-papers-and-foam-limited,delayed_streaming_900,stock,['common'],29.12,100,1,false,0,INR,-2.93333333333333,8400,1.2727272727272727,309000000,INR,,,,0,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:ATENPAPERS
SUBSM,BSE,SUBSM,Subhash Silk Mills Ltd.,ubs-group,delayed_streaming_900,stock,['common'],72.5,100,1,false,0,INR,-0.1789893983202471,1,0.011337868480725623,307436248,INR,,-1.2617,-360.25165016501654,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:SUBSM
SHREEGANES,BSE,SHREEGANES,Shree Ganesh Biotech (India) Ltd.,shree-ganesh-biotech-india-l,delayed_streaming_900,stock,['common'],0.76,100,1,false,0,INR,-1.2987012987012998,579741,0.9432667686066816,306940480,INR,63.86554621848739,0.0119,-49.78902953586497,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:SHREEGANES
MODMA,BSE,MODMA,Modern Malleables Ltd.,modern-malleables-ltd,delayed_streaming_900,stock,['common'],2.62,100,1,false,0,INR,4.800000000000004,900,2.6470588235294117,305295491,INR,,,,,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:MODMA
ROSELABS,BSE,ROSELABS,Roselabs Finance Ltd.,roselabs-finance-ltd,delayed_streaming_900,stock,['common'],30.5,100,1,false,0,INR,3.3547949847509266,2,0.008329862557267805,305000000,INR,,-0.2945,-121.4285714285714,0,Finance,india,Finance,Neutral,Neutral,BSE,BSE:ROSELABS
FAALCON,BSE,FAALCON,Faalcon Concepts Ltd.,faalcon-concepts-limited,delayed_streaming_900,stock,['common'],44.5,100,1,false,0,INR,-3.0923344947735227,2000,0.15625,303940340,INR,11.370024017578823,3.9138,,0,Industrial services,india,Industrial Services,Neutral,Neutral,BSE,BSE:FAALCON
KAYPOWR,BSE,KAYPOWR,Kay Power & Paper Ltd.,kay-power-and-paper-ltd,delayed_streaming_900,stock,['common'],13.84,100,1,false,0,INR,0.8011653313911102,6992,0.3637896138897691,303295692,INR,27.948303715670438,0.4952,-65.59916637721432,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:KAYPOWR
SARUPINDUS,BSE,SARUPINDUS,Sarup Industries Limited,sarup-industries-ltd,delayed_streaming_900,stock,['common'],89.13,100,1,false,0,INR,-4.109736417428733,3,0.003305785123966942,302310563,INR,5.973460223845587,14.921,,0,Consumer non-durables,india,Consumer Non-Durables,Neutral,Neutral,BSE,BSE:SARUPINDUS
LESHAIND,BSE,LESHAIND,Lesha Industries Limited,lesha-industries-ltd,delayed_streaming_900,stock,['common'],1.09,100,1,false,0,INR,2.8301886792452855,150024,0.4594645582863142,301587517,INR,89.34426229508196,0.0122,-83.26474622770918,0,Non-energy minerals,india,Non-Energy Minerals,Neutral,Neutral,BSE,BSE:LESHAIND
TRANSVOY,BSE,TRANSVOY,Transvoy Logistics India Ltd.,transvoy-logistics-india-limit,delayed_streaming_900,stock,['common'],113.1,100,5,false,0,INR,-2.500000000000005,800,0.47619047619047616,301189824,INR,13.453714938262793,8.4066,1248.5081809432145,0,Transportation,india,Transportation,Neutral,Neutral,BSE,BSE:TRANSVOY
MARIS,BSE,MARIS,Maris Spinners Ltd.,maris-spinners-ltd,delayed_streaming_900,stock,['common'],37.39,100,1,false,0,INR,-1.553449183780928,5,0.007521058965102287,300982376,INR,,-1.2988,83.66782355012323,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:MARIS
COMCL,BSE,COMCL,Comfort Commotrade Ltd.,comfort-intech-ltd,delayed_streaming_900,stock,['common'],29.86,100,1,false,0,INR,-0.4666666666666685,5119,0.8346104933642026,300600014,INR,7.623764904128476,3.9167,-83.51126977578325,1.66666666666667,Finance,india,Finance,Neutral,Neutral,BSE,BSE:COMCL
CELLA,BSE,CELLA,Cella Space Limited,cella-space-limited,delayed_streaming_900,stock,['common'],15.14,100,1,false,0,INR,1.5425888665325314,2798,0.11384025746288393,300454635,INR,0.5798100490196079,26.112,30838.388625592415,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:CELLA
SOUTHMG,BSE,SOUTHMG,Southern Magnesium & Chemicals Ltd.,southern-magnesium-and-chemicals,delayed_streaming_900,stock,['common'],96.7,100,5,false,0,INR,-3.0576441102756866,3193,1.2423641103459009,299250000,INR,21.96080212567847,4.4033,-71.48066348439413,0,Non-energy minerals,india,Non-Energy Minerals,Neutral,Neutral,BSE,BSE:SOUTHMG
STDBAT,BSE,STDBAT,Standard Batteries Limited,standard-batteries-ltd,delayed_streaming_900,stock,['common'],57.2,100,1,false,0,INR,-0.9523809523809474,1921,0.3872125133538932,298632465,INR,,-1.0299,-141.23063373233515,0,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:STDBAT
HINFLUR,BSE,HINFLUR,Hindustan Fluorocarbons Ltd.,hindustan-fluorocarbons-ltd,delayed_streaming_900,stock,['common'],15.1,100,1,false,0,INR,-0.657894736842103,10768,1.7606854377186958,297906318,INR,66.72558550596553,0.2263,-66.4043942992874,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:HINFLUR
MPDL,BSE,MPDL,MPDL Ltd,mpdl-limited,delayed_streaming_900,stock,['common'],42.17,100,1,false,0,INR,4.978839930296241,975,1.0682590117234578,297761065,INR,,-6.9254,-125.57347749663963,0,Industrial services,india,Industrial Services,Neutral,Neutral,BSE,BSE:MPDL
QGO,BSE,QGO,Qgo Finance Ltd.,qgo-finance-limited,delayed_streaming_900,stock,['common'],42.8,100,1,false,0,INR,0.11695906432747873,1374,0.2147311172581921,297232191,INR,10.020603109196477,4.2712,-1.6169899110885848,1.40350877192982,Finance,india,Finance,Neutral,Neutral,BSE,BSE:QGO
IITLPROJ,BSE,IITLPROJ,IITL Projects Limited,iitl-projects-limited,delayed_streaming_900,stock,['common'],53.41,100,1,false,0,INR,-9.962913014160492,91,0.2125175151798225,296060189,INR,0.8151983125196511,65.5178,41.691969653716704,0,Finance,india,Finance,Neutral,Neutral,BSE,BSE:IITLPROJ
INTECCAP,BSE,INTECCAP,Intec Capital Limited,intec-capital-ltd,delayed_streaming_900,stock,['common'],16.74,100,1,false,0,INR,4.23412204234122,1411,0.1645308364136709,294961950,INR,6.820404172099086,2.4544,,0,Finance,india,Finance,Neutral,Neutral,BSE,BSE:INTECCAP
HINDMILL,BSE,HINDMILL,Hindoostan Mills Limited,hindoostan-mills-ltd,delayed_streaming_900,stock,['common'],175.9,100,5,false,0,INR,-0.6214689265536691,110,0.21509581540868206,294624982,INR,,-66.6187,-1204.0370560646988,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:HINDMILL
MANRAJH,BSE,MANRAJH,Manraj Housing Finance Ltd.,manraj-housing-finance-ltd,delayed_streaming_900,stock,['common'],58.8,100,1,false,0,INR,4.999999999999995,400,0.9193288899103654,293999996,INR,,-0.9206,-222.61587639850825,0,Finance,india,Finance,Neutral,Neutral,BSE,BSE:MANRAJH
BLT,BSE,BLT,BLT Logistics Limited,,delayed_streaming_900,stock,['common'],64.48,100,1,false,0,INR,5.342264335892833,16000,1.0309278350515463,293563160,INR,,,,0,Transportation,india,Transportation,Neutral,Neutral,BSE,BSE:BLT
SPENTA,BSE,SPENTA,Spenta International Limited,spenta-international-ltd,delayed_streaming_900,stock,['common'],105,100,5,false,0,INR,-0.9433962264150944,17,0.028528276556469206,293018541,INR,20.649779735682817,5.0848,12.800035494032585,0.943396226415094,Consumer non-durables,india,Consumer Non-Durables,Neutral,Neutral,BSE,BSE:SPENTA
POLYCHMP,BSE,POLYCHMP,Polymechplast Machines Limited,polymechplast-machines-ltd,delayed_streaming_900,stock,['common'],53.75,100,1,false,0,INR,2.8708133971291865,807,0.4382059079061686,292689339,INR,47.444611174860974,1.1329,-38.79524581307401,1.91387559808612,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:POLYCHMP
ZODIACVEN,BSE,ZODIACVEN,Zodiac Ventures Limited,zodiac-ventures-limited,delayed_streaming_900,stock,['common'],3.48,100,1,false,0,INR,-1.4164305949008449,855653,0.3277655458540341,291923931,INR,16.036866359447004,0.217,189.7196261682243,2.8328611898017,Finance,india,Finance,Neutral,Neutral,BSE,BSE:ZODIACVEN
PASUSPG,BSE,PASUSPG,Pasupati Spinning and Weaving Mills Limited,pasupati-spgand-wvgmills-ltd,delayed_streaming_900,stock,['common'],34.5,100,1,false,0,INR,10.364683301343565,141,0.3858784893267652,291876765,INR,30.10471204188482,1.146,174.35958822121137,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:PASUSPG
ASIANTNE,BSE,ASIANTNE,Asian Tea & Exports Ltd.,asian-tea-and-exports-ltd,delayed_streaming_900,stock,['common'],11.64,100,1,false,0,INR,-0.4277159965782629,6130,1.5626593249719682,291569644,INR,56.89149560117302,0.2046,294.980694980695,0,Non-energy minerals,india,Non-Energy Minerals,Neutral,Neutral,BSE,BSE:ASIANTNE
GLOBALCA,BSE,GLOBALCA,Global Capital Markets Ltd.,global-capital-markets-ltd,delayed_streaming_900,stock,['common'],0.74,100,1,false,0,INR,1.3698630136986314,223118,0.32704622662196564,290756080,INR,,-0.0123,-184.82758620689654,0,Finance,india,Finance,Neutral,Neutral,BSE,BSE:GLOBALCA
VERTEX,BSE,VERTEX,Vertex Securities Limited,vertex-securities-ltd,delayed_streaming_900,stock,['common'],4.05,100,1,false,0,INR,3.3163265306122423,13911,0.44150691887774535,290127797,INR,,-0.1249,-211.61751563896337,0,Finance,india,Finance,Neutral,Neutral,BSE,BSE:VERTEX
RKDAGRRTL,BSE,RKDAGRRTL,RKD Agri & Retail Ltd.,rkd-agri-and-retail-limited,delayed_streaming_900,stock,['common'],4.96,100,1,false,0,INR,0,1320,5.090628615503278,289912006,INR,,-0.0376,-149.02216427640158,0,Finance,india,Finance,Neutral,Neutral,BSE,BSE:RKDAGRRTL
VEL,BSE,VEL,Vaxfab Enterprises Limited,vaxfab-enterprises-limited,delayed_streaming_900,stock,['common'],35,100,1,false,0,INR,1.5375689004931858,14870,0.3675834416884613,289547997,INR,76.10350076103501,0.4599,,0,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:VEL
SANBLUE,BSE,SANBLUE,Sanblue Corporation Limited,sanblue-ltd,delayed_streaming_900,stock,['common'],56.7,100,1,false,0,INR,-1.9878997407087269,21,0.26548672566371684,289225414,INR,91.40738352410125,0.6203,18.468296409472885,0,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:SANBLUE
NARPROP,BSE,NARPROP,Narendra Properties Limited,narendra-properties-ltd,delayed_streaming_900,stock,['common'],40.99,100,1,false,0,INR,1.2598814229249138,140,0.12881854987118146,287667069,INR,16.511581067472306,2.4825,17.121154934893365,2.4703557312253,Finance,india,Finance,Neutral,Neutral,BSE,BSE:NARPROP
LAFFANSQ,BSE,LAFFANSQ,Laffans Petrochemicals Limited,laffans-petrochemicals-ltd,delayed_streaming_900,stock,['common'],34.3,100,1,false,0,INR,-4.216699246020679,820,0.19566202963563914,286480011,INR,8.96825811849605,3.8246,-48.49301047755002,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:LAFFANSQ
UTIQUE,BSE,UTIQUE,Utique Enterprises Ltd,utique-enterprises-limited,delayed_streaming_900,stock,['common'],5.27,100,1,false,0,INR,2.7290448343079863,25319,1.4398394049338628,285603124,INR,17.16053402800391,0.3071,385.1500789889416,0,Finance,india,Finance,Neutral,Neutral,BSE,BSE:UTIQUE
SONALIS,BSE,SONALIS,Sonalis Consumer Products Limited,sonalis-consumer-products-limi,delayed_streaming_900,stock,['common'],60,100,1,false,0,INR,-0.13315579227696123,2000,0.1388888888888889,285319920,INR,4.5288829510201305,13.2483,,0,Consumer non-durables,india,Consumer Non-Durables,Neutral,Neutral,BSE,BSE:SONALIS
ARUNAHTEL,BSE,ARUNAHTEL,Aruna Hotels Ltd.,aruna-hotels-ltd,delayed_streaming_900,stock,['common'],8.13,100,1,false,0,INR,-3.3293697978596835,5962,0.7859732384153881,285099040,INR,8.001180986123414,1.0161,,0,Consumer services,india,Consumer Services,Neutral,Neutral,BSE,BSE:ARUNAHTEL
VIKASWSP,BSE,VIKASWSP,Vikas Wsp Limited,vikas-wsp-ltd,delayed_streaming_900,stock,['common'],1.39,100,1,false,0,INR,-4.79452054794521,1681,0.016961893758608338,284171028,INR,,-1.3021,81.3703608321172,0,Consumer non-durables,india,Consumer Non-Durables,Neutral,Neutral,BSE,BSE:VIKASWSP
KHOOBSURAT,BSE,KHOOBSURAT,Khoobsurat Ltd.,khoobsurat-ltd,delayed_streaming_900,stock,['common'],0.61,100,1,false,0,INR,1.6666666666666683,309428,0.4584089995291881,282163964,INR,,-0.0282,-396.84210526315786,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:KHOOBSURAT
BLOIN,BSE,BLOIN,Bloom Industries Ltd.,bloom-industries-ltd,delayed_streaming_900,stock,['common'],42.48,100,1,false,0,INR,0,3,0.0017293059718699562,282067191,INR,67.94625719769674,0.6252,-35.118306351183065,0,Non-energy minerals,india,Non-Energy Minerals,Neutral,Neutral,BSE,BSE:BLOIN
PATSPINLTD,BSE,PATSPINLTD,Patspin India Ltd,patspin-india-ltd,delayed_streaming_900,stock,['common'],9.2,100,1,false,0,INR,0.8771929824561412,4924,1.2811239755431238,281990397,INR,,-3.163,-85.50231657967274,0,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:PATSPINLTD
INDCTST,BSE,INDCTST,Inducto Steel Ltd.,inducto-steel-ltd,delayed_streaming_900,stock,['common'],68.51,100,1,false,0,INR,-1.9885550786838346,114,0.12077550587986016,280806052,INR,,-7.5892,-5267.185289957568,0,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:INDCTST
RAWEDGE,BSE,RAWEDGE,Raw Edge Industrial Solutions Ltd.,raw-edge-industrial-solutions,delayed_streaming_900,stock,['common'],27.15,100,1,false,0,INR,-2.7230383375134415,933,0.22412260683657964,280729947,INR,,-1.1763,-128.45212662652938,0,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:RAWEDGE
